OrderDate,Category,City,Country,CustomerName,Discount,OrderID,PostalCode,Profit,Quantity,Account,Sales,Segment,ShipDate,ShipMode,State,Sub_Category,DaystoShipActual,SalesForecast,ShipStatus,DaystoShipScheduled,OrderProfitable,SalesperCustomer,ProfitRatio,SalesaboveTarget,latitude,longitude
2014-09-19,Furniture,New York City,United States,Muhammed MacIntyre,0,CA-2014-148068,10035,3,2,A Datum Corporation,10,Corporate,2014-09-26,Standard Class,New York,Furnishings,7,13,Shipped Late,6,null,9.82,33,null,40.8011,-73.9371
2014-09-19,Technology,Clovis,United States,Tony Sayre,0,CA-2014-166856,88101,8,3,Trey Research,101,Consumer,2014-09-23,Standard Class,New Mexico,Accessories,4,133,Shipped Early,6,null,101.34,8,null,34.4126,-103.2214
2014-09-19,Technology,Columbus,United States,Saphhira Shifley,0,CA-2014-164756,31907,119,2,Fabrikam Inc,412,Corporate,2014-09-23,Standard Class,Georgia,Phones,4,540,Shipped Early,6,null,411.98,29,null,32.4779,-84.898
2014-09-19,Technology,Columbus,United States,Saphhira Shifley,0,CA-2014-164756,31907,27,8,Fabrikam Inc,96,Corporate,2014-09-23,Standard Class,Georgia,Phones,4,125,Shipped Early,6,null,95.68,28,null,32.4779,-84.898
2014-09-20,Furniture,Springfield,United States,Justin Ritter,0.2,CA-2014-143378,97477,61,8,Trey Research,409,Corporate,2014-09-26,Standard Class,Oregon,Furnishings,6,536,Shipped On Time,6,null,409.22,15,null,44.0611,-123.0153
2014-09-20,Furniture,Springfield,United States,Justin Ritter,0.7,CA-2014-143378,97477,-128,2,Trey Research,73,Corporate,2014-09-26,Standard Class,Oregon,Bookcases,6,95,Shipped On Time,6,null,72.59,-176.7,null,44.0611,-123.0153
2014-09-20,Technology,Los Angeles,United States,Dave Poirier,0,CA-2014-102974,90032,31,5,Trey Research,150,Corporate,2014-09-25,Standard Class,California,Accessories,5,196,Shipped Early,6,null,149.95,21,null,34.0818,-118.1753
2014-09-20,Technology,Phoenix,United States,Adrian Barton,0.2,CA-2014-153822,85023,29,2,Trey Research,472,Consumer,2014-09-26,Standard Class,Arizona,Phones,6,618,Shipped On Time,6,null,471.92,6.3,null,33.6324,-112.1118
2014-09-20,Technology,Phoenix,United States,Adrian Barton,0.2,CA-2014-153822,85023,4,2,Trey Research,90,Consumer,2014-09-26,Standard Class,Arizona,Accessories,6,117,Shipped On Time,6,null,89.58,5,null,33.6324,-112.1118
2014-09-20,Technology,Springfield,United States,Justin Ritter,0.2,CA-2014-143378,97477,19,3,Trey Research,192,Corporate,2014-09-26,Standard Class,Oregon,Phones,6,252,Shipped On Time,6,null,191.98,10,null,44.0611,-123.0153
2014-09-21,Furniture,New York City,United States,Seth Vernon,0.1,CA-2014-100111,10035,8,1,A Datum Corporation,81,Consumer,2014-09-27,Standard Class,New York,Chairs,6,106,Shipped On Time,6,null,80.99,10,null,40.8011,-73.9371
2014-09-21,Furniture,New York City,United States,Seth Vernon,0.1,CA-2014-100111,10035,376,5,A Datum Corporation,2254,Consumer,2014-09-27,Standard Class,New York,Chairs,6,2954,Shipped On Time,6,null,2254.41,16.7,null,40.8011,-73.9371
2014-09-21,Furniture,New York City,United States,Seth Vernon,0.1,CA-2014-100111,10035,610,11,A Datum Corporation,2888,Consumer,2014-09-27,Standard Class,New York,Chairs,6,3785,Shipped On Time,6,null,2888.13,21.1,null,40.8011,-73.9371
2014-09-21,Furniture,New York City,United States,Seth Vernon,0.1,CA-2014-100111,10035,18,3,A Datum Corporation,273,Consumer,2014-09-27,Standard Class,New York,Chairs,6,357,Shipped On Time,6,null,272.65,6.7,null,40.8011,-73.9371
2014-09-21,Technology,New York City,United States,Seth Vernon,0,CA-2014-100111,10035,351,2,A Datum Corporation,1300,Consumer,2014-09-27,Standard Class,New York,Phones,6,1703,Shipped On Time,6,null,1299.66,27,null,40.8011,-73.9371
2014-09-21,Technology,New York City,United States,Seth Vernon,0,CA-2014-100111,10035,20,3,A Datum Corporation,60,Consumer,2014-09-27,Standard Class,New York,Accessories,6,79,Shipped On Time,6,null,59.97,34,null,40.8011,-73.9371
2014-09-21,Technology,New York City,United States,Seth Vernon,0,CA-2014-100111,10035,96,2,A Datum Corporation,213,Consumer,2014-09-27,Standard Class,New York,Accessories,6,279,Shipped On Time,6,null,212.8,45,null,40.8011,-73.9371
2014-09-21,Technology,New York City,United States,Seth Vernon,0,CA-2014-100111,10035,28,3,A Datum Corporation,105,Consumer,2014-09-27,Standard Class,New York,Phones,6,137,Shipped On Time,6,null,104.85,27,null,40.8011,-73.9371
2014-09-21,Technology,New York City,United States,Seth Vernon,0,CA-2014-100111,10035,22,2,A Datum Corporation,73,Consumer,2014-09-27,Standard Class,New York,Accessories,6,95,Shipped On Time,6,null,72.64,30,null,40.8011,-73.9371
2014-09-22,Technology,Seattle,United States,Muhammed Lee,0,CA-2014-132262,98103,26,2,Trey Research,80,Consumer,2014-09-24,First Class,Washington,Accessories,2,105,Shipped Late,1,null,79.98,33,null,47.6733,-122.3426
2014-09-22,Technology,Seattle,United States,Muhammed Lee,0,CA-2014-132262,98103,15,2,Trey Research,72,Consumer,2014-09-24,First Class,Washington,Accessories,2,94,Shipped Late,1,null,71.98,21,null,47.6733,-122.3426
2014-09-23,Furniture,Lansing,United States,Erica Hernandez,0,CA-2014-167381,48911,41,2,Northwind Traders,242,Home Office,2014-09-25,Second Class,Michigan,Bookcases,2,317,Shipped Early,3,null,241.96,17,null,42.6797,-84.5772
2014-09-23,Furniture,New York City,United States,Logan Currie,0,CA-2014-162789,10035,4,1,A Datum Corporation,12,Consumer,2014-09-25,Second Class,New York,Furnishings,2,16,Shipped Early,3,null,12.07,33,null,40.8011,-73.9371
2014-09-23,Technology,Fayetteville,United States,Joel Eaton,0,CA-2014-161053,72701,15,5,Fabrikam Inc,35,Consumer,2014-09-24,First Class,Arkansas,Accessories,1,46,Shipped On Time,1,null,34.95,44,null,36.052,-94.1534
2014-09-23,Technology,Milwaukee,United States,Jim Epp,0,CA-2014-166317,53209,25,3,Northwind Traders,87,Corporate,2014-09-27,Standard Class,Wisconsin,Phones,4,114,Shipped Early,6,null,86.97,29,null,43.1188,-87.9478
2014-09-23,Technology,Milwaukee,United States,Jim Epp,0,CA-2014-166317,53209,10,6,Northwind Traders,98,Corporate,2014-09-27,Standard Class,Wisconsin,Accessories,4,129,Shipped Early,6,null,98.16,10,null,43.1188,-87.9478
2014-09-23,Technology,New York City,United States,Logan Currie,0,CA-2014-162789,10035,171,9,A Datum Corporation,1071,Consumer,2014-09-25,Second Class,New York,Accessories,2,1403,Shipped Early,3,null,1071,16,null,40.8011,-73.9371
2014-09-23,Technology,Philadelphia,United States,Joseph Airdo,0.2,CA-2014-158379,19134,23,2,A Datum Corporation,80,Consumer,2014-09-27,Second Class,Pennsylvania,Accessories,4,105,Shipped Late,3,null,79.98,28.8,null,39.9925,-75.1133
2014-09-23,Technology,Wilmington,United States,Christina Anderson,0,CA-2014-122196,19805,114,2,A Datum Corporation,392,Consumer,2014-09-25,First Class,Delaware,Phones,2,514,Shipped Late,1,null,391.98,29,null,39.7434,-75.5827
2014-09-24,Furniture,Fort Collins,United States,Arthur Prichep,0.7,US-2014-132059,80525,-241,2,Trey Research,181,Consumer,2014-09-30,Standard Class,Colorado,Bookcases,6,237,Shipped On Time,6,null,180.59,-133.3,null,40.5384,-105.0547
2014-09-24,Furniture,Los Angeles,United States,Duane Benoit,0.2,CA-2014-121853,90036,59,2,Trey Research,595,Consumer,2014-09-30,Standard Class,California,Chairs,6,779,Shipped On Time,6,null,594.82,10,null,34.0699,-118.3492
2014-09-24,Furniture,Louisville,United States,Brooke Gillingham,0.2,CA-2014-121412,80027,4,3,Trey Research,29,Corporate,2014-09-28,Standard Class,Colorado,Furnishings,4,38,Shipped Early,6,null,29.33,12.5,null,39.9789,-105.1456
2014-09-24,Technology,Chicago,United States,Lena Cacioppo,0.2,US-2014-125647,60653,-9,2,Northwind Traders,40,Consumer,2014-09-29,Standard Class,Illinois,Phones,5,52,Shipped Early,6,null,39.98,-22.5,null,41.8196,-87.6126
2014-09-24,Technology,Fort Collins,United States,Arthur Prichep,0.2,US-2014-132059,80525,1,2,Trey Research,48,Consumer,2014-09-30,Standard Class,Colorado,Accessories,6,63,Shipped On Time,6,null,47.98,1.2,null,40.5384,-105.0547
2014-09-24,Technology,Pine Bluff,United States,Doug OConnell,0,CA-2014-102309,71603,64,5,Fabrikam Inc,200,Consumer,2014-09-26,Second Class,Arkansas,Accessories,2,262,Shipped Early,3,null,199.95,32,null,34.1897,-92.0448
2014-09-24,Technology,Tulsa,United States,Bill Donatelli,0,CA-2014-117485,74133,102,4,Northwind Traders,292,Consumer,2014-09-30,Standard Class,Oklahoma,Accessories,6,383,Shipped On Time,6,null,291.96,35,null,36.0467,-95.8841
2014-09-25,Furniture,Chicago,United States,Rose OBrian,0.3,CA-2014-148411,60623,-15,2,Northwind Traders,520,Consumer,2014-09-27,First Class,Illinois,Chairs,2,682,Shipped Late,1,null,520.46,-2.9,null,41.849,-87.7157
2014-09-25,Furniture,Newark,United States,Kelly Collister,0.2,CA-2014-108910,43055,24,3,A Datum Corporation,103,Consumer,2014-09-30,Standard Class,Ohio,Furnishings,5,135,Shipped Early,6,null,103.06,23.8,null,40.0724,-82.4046
2014-09-25,Furniture,Saint Cloud,United States,Karen Bern,0,CA-2014-142034,56301,181,4,Northwind Traders,604,Corporate,2014-09-29,Standard Class,Minnesota,Chairs,4,791,Shipped Early,6,null,603.92,30,null,45.541,-94.1819
2014-09-25,Furniture,Seattle,United States,Philip Brown,0,CA-2014-142391,98115,72,10,Trey Research,200,Consumer,2014-09-25,Same Day,Washington,Furnishings,0,262,Shipped On Time,0,null,199.8,36,null,47.6849,-122.2968
2014-09-25,Technology,Hollywood,United States,Paul Prost,0.2,CA-2014-134096,33021,38,5,Fabrikam Inc,384,Home Office,2014-09-30,Standard Class,Florida,Phones,5,503,Shipped Early,6,null,383.96,10,null,26.0218,-80.1891
2014-09-25,Technology,Lancaster,United States,Mick Hernandez,0.4,CA-2014-121839,43130,-253,3,A Datum Corporation,1170,Home Office,2014-09-29,Standard Class,Ohio,Phones,4,1533,Shipped Early,6,null,1169.69,-21.7,null,39.7187,-82.6031
2014-09-25,Technology,Lawrence,United States,Bart Pistole,0,CA-2014-160325,1841,110,2,A Datum Corporation,392,Corporate,2014-09-25,Same Day,Massachusetts,Phones,0,514,Shipped On Time,0,null,391.98,28,null,42.7115,-71.167
2014-09-25,Technology,Lawrence,United States,Bart Pistole,0,CA-2014-160325,1841,131,3,A Datum Corporation,438,Corporate,2014-09-25,Same Day,Massachusetts,Phones,0,574,Shipped On Time,0,null,437.85,30,null,42.7115,-71.167
2014-09-25,Technology,Los Angeles,United States,Frank Atkinson,0.2,CA-2014-122364,90008,177,3,Trey Research,506,Corporate,2014-09-30,Standard Class,California,Machines,5,663,Shipped Early,6,null,506.28,35,null,34.0116,-118.3411
2014-09-25,Technology,Los Angeles,United States,Frank Atkinson,0.2,CA-2014-122364,90008,75,3,Trey Research,859,Corporate,2014-09-30,Standard Class,California,Phones,5,1126,Shipped Early,6,null,859.2,8.8,null,34.0116,-118.3411
2014-09-25,Technology,Miami,United States,Brian Dahlen,0.2,CA-2014-144694,33180,2,3,Fabrikam Inc,18,Consumer,2014-09-27,Second Class,Florida,Accessories,2,23,Shipped Early,3,null,17.88,13.8,null,25.9597,-80.1403
2014-09-25,Technology,Saint Cloud,United States,Karen Bern,0,CA-2014-142034,56301,275,5,Northwind Traders,656,Corporate,2014-09-29,Standard Class,Minnesota,Accessories,4,859,Shipped Early,6,null,655.9,42,null,45.541,-94.1819
2014-09-25,Technology,Saint Cloud,United States,Karen Bern,0,CA-2014-142034,56301,13,4,Northwind Traders,72,Corporate,2014-09-29,Standard Class,Minnesota,Accessories,4,94,Shipped Early,6,null,72,18,null,45.541,-94.1819
2014-09-25,Technology,Sandy Springs,United States,Karen Ferguson,0,US-2014-132675,30328,25,2,Fabrikam Inc,90,Home Office,2014-09-29,Standard Class,Georgia,Phones,4,118,Shipped Early,6,null,89.9,28,null,33.9335,-84.3958
2014-09-26,Furniture,New York City,United States,Katrina Willman,0,CA-2014-144904,10009,21,8,A Datum Corporation,47,Consumer,2014-10-02,Standard Class,New York,Furnishings,6,62,Shipped On Time,6,null,47.12,44,null,40.7262,-73.9796
2014-09-26,Furniture,New York City,United States,Katrina Willman,0.1,CA-2014-144904,10009,87,3,A Datum Corporation,489,Consumer,2014-10-02,Standard Class,New York,Chairs,6,640,Shipped On Time,6,null,488.65,17.8,null,40.7262,-73.9796
2014-09-26,Furniture,Rochester,United States,Carol Triggs,0,CA-2014-162481,55901,51,3,Northwind Traders,270,Consumer,2014-09-30,Standard Class,Minnesota,Chairs,4,354,Shipped Early,6,null,269.97,19,null,44.0496,-92.4896
2014-09-26,Technology,Cincinnati,United States,Raymond Buch,0.2,CA-2014-162572,45231,36,5,A Datum Corporation,120,Consumer,2014-09-28,Second Class,Ohio,Accessories,2,157,Shipped Early,3,null,119.96,30,null,39.2418,-84.5437
2014-09-27,Furniture,Miramar,United States,Sanjit Jacobs,0.2,CA-2014-129490,33023,-58,4,Fabrikam Inc,419,Home Office,2014-10-01,Standard Class,Florida,Chairs,4,549,Shipped Early,6,null,419.14,-13.8,null,25.9894,-80.2153
2014-09-27,Furniture,San Francisco,United States,Ruben Ausman,0,US-2014-106145,94109,3,3,Trey Research,9,Corporate,2014-09-27,Same Day,California,Furnishings,0,12,Shipped On Time,0,null,9.24,32,null,37.7917,-122.4186
2014-09-29,Furniture,Aurora,United States,Darrin Sayre,0.2,US-2014-125717,80013,3,1,Trey Research,33,Home Office,2014-10-02,First Class,Colorado,Furnishings,3,43,Shipped Late,1,null,32.78,10,null,39.6575,-104.7846
2014-09-29,Furniture,Los Angeles,United States,Bruce Degenhardt,0,CA-2014-101574,90032,4,3,Trey Research,9,Consumer,2014-10-05,Standard Class,California,Furnishings,6,12,Shipped On Time,6,null,9.24,48,null,34.0818,-118.1753
2014-09-29,Technology,Aurora,United States,Darrin Sayre,0.2,US-2014-125717,80013,1,2,Trey Research,54,Home Office,2014-10-02,First Class,Colorado,Accessories,3,71,Shipped Late,1,null,54.38,2.5,null,39.6575,-104.7846
2014-09-30,Furniture,Bakersfield,United States,Patrick Gardner,0,CA-2014-140186,93309,16,1,Trey Research,52,Consumer,2014-10-03,First Class,California,Furnishings,3,68,Shipped Late,1,null,51.75,30,null,35.3384,-119.0627
2014-09-30,Furniture,Bakersfield,United States,Patrick Gardner,0.2,CA-2014-140186,93309,0,1,Trey Research,73,Consumer,2014-10-03,First Class,California,Chairs,3,95,Shipped Late,1,null,72.78,0,null,35.3384,-119.0627
2014-09-30,Furniture,Mentor,United States,Maureen Gastineau,0.2,CA-2014-121300,44060,7,4,A Datum Corporation,21,Home Office,2014-09-30,Same Day,Ohio,Furnishings,0,28,Shipped On Time,0,null,21.25,35,null,41.6895,-81.3421
2014-09-30,Furniture,Mentor,United States,Maureen Gastineau,0.3,CA-2014-121300,44060,-15,1,A Datum Corporation,64,Home Office,2014-09-30,Same Day,Ohio,Chairs,0,83,Shipped On Time,0,null,63.69,-24.3,null,41.6895,-81.3421
2014-09-30,Furniture,Mentor,United States,Maureen Gastineau,0.4,CA-2014-121300,44060,-189,2,A Datum Corporation,344,Home Office,2014-09-30,Same Day,Ohio,Tables,0,451,Shipped On Time,0,null,344.22,-55,null,41.6895,-81.3421
2014-09-30,Technology,Mentor,United States,Maureen Gastineau,0.2,CA-2014-121300,44060,66,3,A Datum Corporation,240,Home Office,2014-09-30,Same Day,Ohio,Accessories,0,314,Shipped On Time,0,null,239.98,27.5,null,41.6895,-81.3421
2014-09-30,Technology,Pasadena,United States,Ann Steele,0.4,CA-2014-100314,77506,45,3,Northwind Traders,337,Home Office,2014-10-06,Standard Class,Texas,Machines,6,441,Shipped On Time,6,null,336.51,13.3,null,29.7009,-95.1989
2014-10-01,Technology,Los Angeles,United States,Bradley Talbott,0,CA-2014-123029,90049,48,2,Trey Research,160,Home Office,2014-10-03,Second Class,California,Accessories,2,210,Shipped Early,3,null,159.98,30,null,34.066,-118.474
2014-10-02,Furniture,San Jose,United States,Neola Schneider,0.2,CA-2014-129378,95123,10,4,Trey Research,109,Consumer,2014-10-03,First Class,California,Chairs,1,142,Shipped On Time,1,null,108.61,8.7,null,37.2458,-121.8306
2014-10-02,Furniture,Seattle,United States,Ellis Ballard,0.2,CA-2014-156951,98105,0,3,Trey Research,451,Corporate,2014-10-09,Standard Class,Washington,Chairs,7,591,Shipped Late,6,null,451.15,0,null,47.6633,-122.3022
2014-10-02,Technology,New York City,United States,Corinna Mitchell,0,CA-2014-113418,10035,767,11,A Datum Corporation,1705,Home Office,2014-10-04,First Class,New York,Machines,2,2234,Shipped Late,1,null,1704.89,45,null,40.8011,-73.9371
2014-10-02,Technology,San Francisco,United States,Tanja Norvell,0,US-2014-139577,94110,22,5,Trey Research,105,Home Office,2014-10-07,Standard Class,California,Accessories,5,137,Shipped Early,6,null,104.75,21,null,37.7509,-122.4153
2014-10-03,Furniture,Knoxville,United States,Dean percer,0.4,US-2014-162558,37918,-1003,7,Fabrikam Inc,2314,Home Office,2014-10-06,First Class,Tennessee,Tables,3,3032,Shipped Late,1,null,2314.12,-43.3,null,36.0501,-83.9226
2014-10-03,Furniture,Knoxville,United States,Dean percer,0.2,US-2014-162558,37918,2,1,Fabrikam Inc,10,Home Office,2014-10-06,First Class,Tennessee,Furnishings,3,13,Shipped Late,1,null,9.66,16.3,null,36.0501,-83.9226
2014-10-03,Furniture,Knoxville,United States,Dean percer,0.2,US-2014-162558,37918,1,2,Fabrikam Inc,12,Home Office,2014-10-06,First Class,Tennessee,Furnishings,3,15,Shipped Late,1,null,11.81,11.3,null,36.0501,-83.9226
2014-10-03,Furniture,Knoxville,United States,Dean percer,0.2,US-2014-162558,37918,6,2,Fabrikam Inc,20,Home Office,2014-10-06,First Class,Tennessee,Furnishings,3,26,Shipped Late,1,null,19.76,30,null,36.0501,-83.9226
2014-10-03,Furniture,Montgomery,United States,Jane Waco,0,CA-2014-116113,36116,3,2,Fabrikam Inc,10,Corporate,2014-10-07,Second Class,Alabama,Furnishings,4,13,Shipped Late,3,null,10.16,34,null,32.3129,-86.2421
2014-10-03,Furniture,San Francisco,United States,Chad McGuire,0,CA-2014-137414,94109,6,2,Trey Research,17,Consumer,2014-10-07,Standard Class,California,Furnishings,4,23,Shipped Early,6,null,17.46,34,null,37.7917,-122.4186
2014-10-03,Furniture,Springfield,United States,Juliana Krohn,0.7,CA-2014-141117,97477,-385,6,Trey Research,218,Consumer,2014-10-09,Standard Class,Oregon,Bookcases,6,285,Shipped On Time,6,null,217.76,-176.7,null,44.0611,-123.0153
2014-10-03,Furniture,Trenton,United States,Roland Fjeld,0,CA-2014-126074,48183,57,11,Northwind Traders,158,Consumer,2014-10-07,Standard Class,Michigan,Furnishings,4,207,Shipped Early,6,null,157.74,36,null,42.1382,-83.2179
2014-10-03,Technology,New York City,United States,Rob Williams,0,CA-2014-123981,10035,17,1,A Datum Corporation,66,Corporate,2014-10-09,Standard Class,New York,Phones,6,86,Shipped On Time,6,null,65.99,26,null,40.8011,-73.9371
2014-10-03,Technology,San Francisco,United States,Chad McGuire,0.2,CA-2014-137414,94109,32,11,Trey Research,369,Consumer,2014-10-07,Standard Class,California,Machines,4,484,Shipped Early,6,null,369.16,8.8,null,37.7917,-122.4186
2014-10-03,Technology,Seattle,United States,Frank Gastineau,0.2,CA-2014-101308,98105,-20,2,Trey Research,85,Home Office,2014-10-08,Standard Class,Washington,Phones,5,111,Shipped Early,6,null,84.78,-23.8,null,47.6633,-122.3022
2014-10-04,Furniture,New York City,United States,Chuck Clark,0,CA-2014-143035,10009,22,4,A Datum Corporation,84,Home Office,2014-10-06,Second Class,New York,Furnishings,2,110,Shipped Early,3,null,83.92,26,null,40.7262,-73.9796
2014-10-04,Furniture,Pasadena,United States,Aaron Smayling,0.2,CA-2014-101749,91104,-6,3,Trey Research,171,Corporate,2014-10-09,Standard Class,California,Tables,5,224,Shipped Early,6,null,171.29,-3.8,null,34.1678,-118.1261
2014-10-04,Technology,New York City,United States,Chuck Clark,0,CA-2014-143035,10009,67,3,A Datum Corporation,372,Home Office,2014-10-06,Second Class,New York,Accessories,2,487,Shipped Early,3,null,371.97,18,null,40.7262,-73.9796
2014-10-05,Furniture,Clinton,United States,Paul Stevenson,0,CA-2014-163818,20735,9,1,A Datum Corporation,20,Home Office,2014-10-09,Standard Class,Maryland,Furnishings,4,26,Shipped Early,6,null,19.98,43,null,38.7549,-76.9026
